SO50049,1746,127,2012-10-13,2012-10-20,2012-10-25,2071,1,2071
SO50050,4036,128,2012-10-13,2012-10-20,2012-10-25,2071,1,2071
SO50051,4128,128,2012-10-13,2012-10-20,2012-10-25,2071,1,2071
SO50052,16207,126,2012-10-13,2012-10-20,2012-10-25,2071,1,2071
SO50053,6812,132,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50054,5413,55,2012-10-14,2012-10-21,2012-10-26,2443,1,2443
SO50055,8480,138,2012-10-14,2012-10-21,2012-10-26,1000,1,1000
SO50056,4843,40,2012-10-14,2012-10-21,2012-10-26,783,1,783
SO50057,4835,39,2012-10-14,2012-10-21,2012-10-26,783,1,783
SO50058,3415,137,2012-10-14,2012-10-21,2012-10-26,1000,1,1000
SO50059,3416,139,2012-10-14,2012-10-21,2012-10-26,1000,1,1000
SO50060,4152,131,2012-10-14,2012-10-21,2012-10-26,2049,1,2049
SO50061,13167,135,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50062,13173,133,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50063,13176,132,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50064,13272,135,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50065,4045,129,2012-10-14,2012-10-21,2012-10-26,2049,1,2049
SO50066,13243,135,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50067,15924,48,2012-10-14,2012-10-21,2012-10-26,783,1,783
SO50068,15798,47,2012-10-14,2012-10-21,2012-10-26,783,1,783
SO50069,6973,132,2012-10-15,2012-10-22,2012-10-27,2182,1,2182
SO50070,1625,129,2012-10-15,2012-10-22,2012-10-27,2049,1,2049
SO50071,1854,131,2012-10-15,2012-10-22,2012-10-27,2049,1,2049
SO50072,4037,131,2012-10-15,2012-10-22,2012-10-27,2049,1,2049
SO50073,4863,47,2012-10-15,2012-10-22,2012-10-27,783,1,783
SO50074,16118,128,2012-10-15,2012-10-22,2012-10-27,2071,1,2071
SO50075,4171,128,2012-10-15,2012-10-22,2012-10-27,2071,1,2071
SO50076,13170,136,2012-10-15,2012-10-22,2012-10-27,2182,1,2182
SO50077,13245,54,2012-10-15,2012-10-22,2012-10-27,2443,1,2443
SO50078,13252,56,2012-10-15,2012-10-22,2012-10-27,2443,1,2443
SO50079,13253,136,2012-10-15,2012-10-22,2012-10-27,2182,1,2182
SO50080,16240,127,2012-10-16,2012-10-23,2012-10-28,2071,1,2071
SO50081,8435,48,2012-10-16,2012-10-23,2012-10-28,783,1,783
SO50082,9875,40,2012-10-16,2012-10-23,2012-10-28,783,1,783
SO50083,8447,44,2012-10-16,2012-10-23,2012-10-28,783,1,783
SO50084,1549,131,2012-10-16,2012-10-23,2012-10-28,2049,1,2049
SO50085,13165,133,2012-10-16,2012-10-23,2012-10-28,2182,1,2182
SO50086,13175,54,2012-10-16,2012-10-23,2012-10-28,2443,1,2443
SO50087,10614,129,2012-10-17,2012-10-24,2012-10-29,2049,1,2049
SO50088,5394,136,2012-10-17,2012-10-24,2012-10-29,2182,1,2182
SO50089,6779,141,2012-10-17,2012-10-24,2012-10-29,1000,1,1000
SO50090,8424,41,2012-10-17,2012-10-24,2012-10-29,783,1,783
SO50091,8437,45,2012-10-17,2012-10-24,2012-10-29,783,1,783
SO50092,379,127,2012-10-17,2012-10-24,2012-10-29,2071,1,2071
SO50093,4782,38,2012-10-17,2012-10-24,2012-10-29,783,1,783
SO50094,4185,126,2012-10-17,2012-10-24,2012-10-29,2071,1,2071
SO50095,4179,131,2012-10-17,2012-10-24,2012-10-29,2049,1,2049
SO50096,6979,135,2012-10-18,2012-10-25,2012-10-30,2182,1,2182
SO50097,8448,39,2012-10-18,2012-10-25,2012-10-30,783,1,783
SO50098,4844,43,2012-10-18,2012-10-25,2012-10-30,783,1,783
SO50099,4853,38,2012-10-18,2012-10-25,2012-10-30,783,1,783
SO50100,3386,139,2012-10-18,2012-10-25,2012-10-30,1000,1,1000
SO50101,5311,55,2012-10-19,2012-10-26,2012-10-31,2443,1,2443
SO50102,2899,56,2012-10-19,2012-10-26,2012-10-31,2443,1,2443
SO50103,4828,39,2012-10-19,2012-10-26,2012-10-31,783,1,783
SO50104,3395,139,2012-10-19,2012-10-26,2012-10-31,1000,1,1000
SO50105,14114,141,2012-10-19,2012-10-26,2012-10-31,1000,1,1000
SO50106,16300,49,2012-10-19,2012-10-26,2012-10-31,783,1,783
SO50107,16255,130,2012-10-20,2012-10-27,2012-11-01,2049,1,2049
SO50108,6975,133,2012-10-20,2012-10-27,2012-11-01,2182,1,2182
SO50109,5269,133,2012-10-20,2012-10-27,2012-11-01,2182,1,2182
SO50110,8442,40,2012-10-20,2012-10-27,2012-11-01,783,1,783
SO50111,13251,135,2012-10-20,2012-10-27,2012-11-01,2182,1,2182
SO50112,15918,42,2012-10-20,2012-10-27,2012-11-01,783,1,783
SO50113,16236,129,2012-10-21,2012-10-28,2012-11-02,2049,1,2049
SO50114,16257,128,2012-10-21,2012-10-28,2012-11-02,2071,1,2071
SO50115,6765,133,2012-10-21,2012-10-28,2012-11-02,2182,1,2182
SO50116,6826,135,2012-10-21,2012-10-28,2012-11-02,2182,1,2182
SO50117,6894,134,2012-10-21,2012-10-28,2012-11-02,2182,1,2182
SO50118,10045,38,2012-10-21,2012-10-28,2012-11-02,783,1,783
SO50119,2908,135,2012-10-21,2012-10-28,2012-11-02,2182,1,2182
SO50120,4041,126,2012-10-21,2012-10-28,2012-11-02,2071,1,2071
SO50121,4043,127,2012-10-21,2012-10-28,2012-11-02,2071,1,2071
SO50122,4845,48,2012-10-21,2012-10-28,2012-11-02,783,1,783
SO50123,4779,43,2012-10-21,2012-10-28,2012-11-02,783,1,783
SO50124,16115,126,2012-10-21,2012-10-28,2012-11-02,2071,1,2071
SO50125,4210,129,2012-10-21,2012-10-28,2012-11-02,2049,1,2049
SO50126,4136,128,2012-10-21,2012-10-28,2012-11-02,2071,1,2071
SO50127,13177,56,2012-10-21,2012-10-28,2012-11-02,2443,1,2443
SO50128,16228,126,2012-10-22,2012-10-29,2012-11-03,2071,1,2071
SO50129,6991,136,2012-10-22,2012-10-29,2012-11-03,2182,1,2182
SO50130,8285,138,2012-10-22,2012-10-29,2012-11-03,1000,1,1000
SO50131,8427,41,2012-10-22,2012-10-29,2012-11-03,783,1,783
SO50132,10054,46,2012-10-22,2012-10-29,2012-11-03,783,1,783
SO50133,346,131,2012-10-22,2012-10-29,2012-11-03,2049,1,2049
SO50134,4029,127,2012-10-22,2012-10-29,2012-11-03,2071,1,2071
SO50135,4038,127,2012-10-22,2012-10-29,2012-11-03,2071,1,2071
SO50136,4846,38,2012-10-22,2012-10-29,2012-11-03,783,1,783
SO50137,4866,48,2012-10-22,2012-10-29,2012-11-03,783,1,783
SO50138,3414,141,2012-10-22,2012-10-29,2012-11-03,1000,1,1000
SO50139,4183,126,2012-10-22,2012-10-29,2012-11-03,2071,1,2071
SO50140,13162,54,2012-10-22,2012-10-29,2012-11-03,2443,1,2443
SO50141,13180,55,2012-10-22,2012-10-29,2012-11-03,2443,1,2443
SO50142,15921,39,2012-10-22,2012-10-29,2012-11-03,783,1,783
SO50143,16206,130,2012-10-23,2012-10-30,2012-11-04,2049,1,2049
SO50144,8460,141,2012-10-23,2012-10-30,2012-11-04,1000,1,1000
SO50145,8284,140,2012-10-23,2012-10-30,2012-11-04,1000,1,1000
SO50146,2898,135,2012-10-23,2012-10-30,2012-11-04,2182,1,2182
SO50147,16430,38,2012-10-23,2012-10-30,2012-11-04,783,1,783
SO50148,4772,42,2012-10-23,2012-10-30,2012-11-04,783,1,783
SO50149,4135,127,2012-10-23,2012-10-30,2012-11-04,2071,1,2071
SO50150,15920,47,2012-10-23,2012-10-30,2012-11-04,783,1,783
SO50151,15968,45,2012-10-23,2012-10-30,2012-11-04,783,1,783
SO50152,6769,132,2012-10-24,2012-10-31,2012-11-05,2182,1,2182
SO50153,10093,45,2012-10-24,2012-10-31,2012-11-05,783,1,783
SO50154,2905,133,2012-10-24,2012-10-31,2012-11-05,2182,1,2182
SO50155,4031,128,2012-10-24,2012-10-31,2012-11-05,2071,1,2071
SO50156,4039,129,2012-10-24,2012-10-31,2012-11-05,2049,1,2049
SO50157,4122,128,2012-10-24,2012-10-31,2012-11-05,2071,1,2071
SO50158,4134,126,2012-10-24,2012-10-31,2012-11-05,2071,1,2071
SO50159,13166,56,2012-10-24,2012-10-31,2012-11-05,2443,1,2443
SO50160,4874,38,2012-10-24,2012-10-31,2012-11-05,783,1,783
SO50161,13248,135,2012-10-24,2012-10-31,2012-11-05,2182,1,2182
SO50162,15919,38,2012-10-24,2012-10-31,2012-11-05,783,1,783
SO50163,16251,127,2012-10-25,2012-11-01,2012-11-06,2071,1,2071
SO50164,6766,135,2012-10-25,2012-11-01,2012-11-06,2182,1,2182
SO50165,6978,136,2012-10-25,2012-11-01,2012-11-06,2182,1,2182
SO50166,8468,139,2012-10-25,2012-11-01,2012-11-06,1000,1,1000
SO50167,2906,132,2012-10-25,2012-11-01,2012-11-06,2182,1,2182
SO50168,4034,128,2012-10-25,2012-11-01,2012-11-06,2071,1,2071
SO50169,4042,128,2012-10-25,2012-11-01,2012-11-06,2071,1,2071
SO50170,13258,132,2012-10-25,2012-11-01,2012-11-06,2182,1,2182
SO50171,5289,134,2012-10-26,2012-11-02,2012-11-07,2182,1,2182
SO50172,6774,138,2012-10-26,2012-11-02,2012-11-07,1000,1,1000
SO50173,14122,139,2012-10-26,2012-11-02,2012-11-07,1000,1,1000
SO50174,13169,133,2012-10-26,2012-11-02,2012-11-07,2182,1,2182
SO50175,13179,132,2012-10-26,2012-11-02,2012-11-07,2182,1,2182
SO50176,5274,132,2012-10-26,2012-11-02,2012-11-07,2182,1,2182
SO50177,15796,39,2012-10-26,2012-11-02,2012-11-07,783,1,783
SO50178,16258,127,2012-10-27,2012-11-03,2012-11-08,2071,1,2071
SO50179,6770,135,2012-10-27,2012-11-03,2012-11-08,2182,1,2182
SO50180,6778,55,2012-10-27,2012-11-03,2012-11-08,2443,1,2443
SO50181,8258,139,2012-10-27,2012-11-03,2012-11-08,1000,1,1000
SO50182,10068,40,2012-10-27,2012-11-03,2012-11-08,783,1,783
SO50183,9913,42,2012-10-27,2012-11-03,2012-11-08,783,1,783
SO50184,341,130,2012-10-27,2012-11-03,2012-11-08,2049,1,2049
SO50185,1658,130,2012-10-27,2012-11-03,2012-11-08,2049,1,2049
SO50186,3413,139,2012-10-27,2012-11-03,2012-11-08,1000,1,1000
SO50187,4151,130,2012-10-27,2012-11-03,2012-11-08,2049,1,2049
SO50188,15923,42,2012-10-27,2012-11-03,2012-11-08,783,1,783
SO50323,16448,128,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50324,7159,135,2012-10-28,2012-11-04,2012-11-09,2182,1,2182
SO50325,16292,128,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50326,10621,127,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50327,10131,49,2012-10-28,2012-11-04,2012-11-09,783,1,783
SO50328,402,128,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50329,404,127,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50330,4893,39,2012-10-28,2012-11-04,2012-11-09,783,1,783
SO50331,4916,42,2012-10-28,2012-11-04,2012-11-09,783,1,783
SO50332,14223,139,2012-10-28,2012-11-04,2012-11-09,1000,1,1000
SO50333,4581,126,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50334,4596,130,2012-10-28,2012-11-04,2012-11-09,2049,1,2049
SO50335,4649,128,2012-10-28,2012-11-04,2012-11-09,2071,1,2071
SO50336,16450,131,2012-10-29,2012-11-05,2012-11-10,2049,1,2049
SO50337,10653,129,2012-10-29,2012-11-05,2012-11-10,2049,1,2049
SO50338,6947,135,2012-10-29,2012-11-05,2012-11-10,2182,1,2182
SO50339,7027,136,2012-10-29,2012-11-05,2012-11-10,2182,1,2182
SO50340,5425,136,2012-10-29,2012-11-05,2012-11-10,2182,1,2182
SO50341,16290,128,2012-10-29,2012-11-05,2012-11-10,2071,1,2071
SO50342,16426,130,2012-10-29,2012-11-05,2012-11-10,2049,1,2049
SO50343,15311,135,2012-10-29,2012-11-05,2012-11-10,2182,1,2182
SO50344,4938,46,2012-10-29,2012-11-05,2012-11-10,783,1,783
SO50345,4226,127,2012-10-29,2012-11-05,2012-11-10,2071,1,2071
SO50346,4576,127,2012-10-29,2012-11-05,2012-11-10,2071,1,2071
SO50347,16406,128,2012-10-30,2012-11-06,2012-11-11,2071,1,2071
SO50348,8312,137,2012-10-30,2012-11-06,2012-11-11,1000,1,1000
SO50349,8315,137,2012-10-30,2012-11-06,2012-11-11,1000,1,1000
SO50350,10104,49,2012-10-30,2012-11-06,2012-11-11,783,1,783
SO50351,4886,46,2012-10-30,2012-11-06,2012-11-11,783,1,783
SO50352,4949,45,2012-10-30,2012-11-06,2012-11-11,783,1,783
SO50353,3441,139,2012-10-30,2012-11-06,2012-11-11,1000,1,1000
SO50354,3457,137,2012-10-30,2012-11-06,2012-11-11,1000,1,1000
SO50355,4269,126,2012-10-30,2012-11-06,2012-11-11,2071,1,2071
SO50356,4601,127,2012-10-30,2012-11-06,2012-11-11,2071,1,2071
SO50357,4644,126,2012-10-30,2012-11-06,2012-11-11,2071,1,2071
SO50358,16340,44,2012-10-30,2012-11-06,2012-11-11,783,1,783
SO50359,13275,56,2012-10-30,2012-11-06,2012-11-11,2443,1,2443
SO50360,13302,54,2012-10-30,2012-11-06,2012-11-11,2443,1,2443
SO50361,8511,140,2012-10-30,2012-11-06,2012-11-11,1000,1,1000
SO50362,16293,131,2012-10-31,2012-11-07,2012-11-12,2049,1,2049
SO50363,16264,129,2012-10-31,2012-11-07,2012-11-12,2049,1,2049
SO50364,10107,40,2012-10-31,2012-11-07,2012-11-12,783,1,783
SO50365,2926,56,2012-10-31,2012-11-07,2012-11-12,2443,1,2443
SO50366,15295,55,2012-10-31,2012-11-07,2012-11-12,2443,1,2443
SO50367,15573,137,2012-10-31,2012-11-07,2012-11-12,1000,1,1000
SO50368,4266,131,2012-10-31,2012-11-07,2012-11-12,2049,1,2049
SO50369,4643,126,2012-10-31,2012-11-07,2012-11-12,2071,1,2071
SO50370,6942,135,2012-10-31,2012-11-07,2012-11-12,2182,1,2182
SO50371,5432,133,2012-11-01,2012-11-08,2012-11-13,2182,1,2182
SO50372,16441,129,2012-11-01,2012-11-08,2012-11-13,2049,1,2049
SO50373,16261,129,2012-11-01,2012-11-08,2012-11-13,2049,1,2049
SO50374,6788,138,2012-11-01,2012-11-08,2012-11-13,1000,1,1000
SO50375,6831,137,2012-11-01,2012-11-08,2012-11-13,1000,1,1000
SO50376,6832,139,2012-11-01,2012-11-08,2012-11-13,1000,1,1000
SO50377,9914,44,2012-11-01,2012-11-08,2012-11-13,783,1,783
SO50378,8474,38,2012-11-01,2012-11-08,2012-11-13,783,1,783
SO50379,2252,129,2012-11-01,2012-11-08,2012-11-13,2049,1,2049
SO50380,421,128,2012-11-01,2012-11-08,2012-11-13,2071,1,2071
SO50381,4437,128,2012-11-01,2012-11-08,2012-11-13,2071,1,2071
SO50382,4592,130,2012-11-01,2012-11-08,2012-11-13,2049,1,2049
SO50383,16354,41,2012-11-01,2012-11-08,2012-11-13,783,1,783
SO50384,16372,48,2012-11-01,2012-11-08,2012-11-13,783,1,783
SO50385,16259,128,2012-11-02,2012-11-09,2012-11-14,2071,1,2071
SO50386,6943,133,2012-11-02,2012-11-09,2012-11-14,2182,1,2182
SO50387,16408,127,2012-11-02,2012-11-09,2012-11-14,2071,1,2071
SO50388,16267,126,2012-11-02,2012-11-09,2012-11-14,2071,1,2071
SO50389,1814,131,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50390,2254,126,2012-11-02,2012-11-09,2012-11-14,2071,1,2071
SO50391,4902,46,2012-11-02,2012-11-09,2012-11-14,783,1,783
SO50392,4903,42,2012-11-02,2012-11-09,2012-11-14,783,1,783
SO50393,4919,45,2012-11-02,2012-11-09,2012-11-14,783,1,783
SO50394,16558,44,2012-11-02,2012-11-09,2012-11-14,783,1,783
SO50395,3440,138,2012-11-02,2012-11-09,2012-11-14,1000,1,1000
SO50396,4440,131,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50397,4589,130,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50398,4646,130,2012-11-02,2012-11-09,2012-11-14,2049,1,2049
SO50399,13458,136,2012-11-02,2012-11-09,2012-11-14,2182,1,2182
SO50400,7174,54,2012-11-03,2012-11-10,2012-11-15,2443,1,2443
SO50401,7128,132,2012-11-03,2012-11-10,2012-11-15,2182,1,2182
SO50402,10623,131,2012-11-03,2012-11-10,2012-11-15,2049,1,2049
SO50403,9915,38,2012-11-03,2012-11-10,2012-11-15,783,1,783
SO50404,383,129,2012-11-03,2012-11-10,2012-11-15,2049,1,2049
SO50405,3452,140,2012-11-03,2012-11-10,2012-11-15,1000,1,1000
SO50406,4230,130,2012-11-03,2012-11-10,2012-11-15,2049,1,2049
SO50407,13303,132,2012-11-03,2012-11-10,2012-11-15,2182,1,2182
SO50408,13369,133,2012-11-03,2012-11-10,2012-11-15,2182,1,2182
SO50409,7178,132,2012-11-04,2012-11-11,2012-11-16,2182,1,2182
SO50410,7136,135,2012-11-04,2012-11-11,2012-11-16,2182,1,2182
SO50411,7142,136,2012-11-04,2012-11-11,2012-11-16,2182,1,2182
SO50412,16269,129,2012-11-04,2012-11-11,2012-11-16,2049,1,2049
SO50413,16274,127,2012-11-04,2012-11-11,2012-11-16,2071,1,2071
SO50414,8286,140,2012-11-04,2012-11-11,2012-11-16,1000,1,1000
SO50415,9971,39,2012-11-04,2012-11-11,2012-11-16,783,1,783
SO50416,407,131,2012-11-04,2012-11-11,2012-11-16,2049,1,2049
SO50417,418,129,2012-11-04,2012-11-11,2012-11-16,2049,1,2049
SO50418,4898,43,2012-11-04,2012-11-11,2012-11-16,783,1,783
SO50419,3454,140,2012-11-04,2012-11-11,2012-11-16,1000,1,1000
SO50420,14216,140,2012-11-04,2012-11-11,2012-11-16,1000,1,1000
SO50421,4725,129,2012-11-04,2012-11-11,2012-11-16,2049,1,2049
SO50422,4224,126,2012-11-04,2012-11-11,2012-11-16,2071,1,2071
SO50423,13361,56,2012-11-04,2012-11-11,2012-11-16,2443,1,2443
SO50424,5434,135,2012-11-05,2012-11-12,2012-11-17,2182,1,2182
SO50425,16422,130,2012-11-05,2012-11-12,2012-11-17,2049,1,2049
SO50426,10643,127,2012-11-05,2012-11-12,2012-11-17,2071,1,2071
SO50427,4945,45,2012-11-05,2012-11-12,2012-11-17,783,1,783
SO50428,3422,137,2012-11-05,2012-11-12,2012-11-17,1000,1,1000
SO50429,3434,140,2012-11-05,2012-11-12,2012-11-17,1000,1,1000
SO50430,14127,140,2012-11-05,2012-11-12,2012-11-17,1000,1,1000
SO50431,13372,56,2012-11-05,2012-11-12,2012-11-17,2443,1,2443
SO50432,6941,135,2012-11-06,2012-11-13,2012-11-18,2182,1,2182
SO50433,10009,41,2012-11-06,2012-11-13,2012-11-18,783,1,783
SO50434,2913,134,2012-11-06,2012-11-13,2012-11-18,2182,1,2182
SO50435,1874,128,2012-11-06,2012-11-13,2012-11-18,2071,1,2071
SO50436,14134,139,2012-11-06,2012-11-13,2012-11-18,1000,1,1000
SO50437,4648,129,2012-11-06,2012-11-13,2012-11-18,2049,1,2049
SO50438,6930,132,2012-11-07,2012-11-14,2012-11-19,2182,1,2182
SO50439,10619,130,2012-11-07,2012-11-14,2012-11-19,2049,1,2049
SO50440,8503,137,2012-11-07,2012-11-14,2012-11-19,1000,1,1000
SO50441,10105,39,2012-11-07,2012-11-14,2012-11-19,783,1,783
SO50442,403,126,2012-11-07,2012-11-14,2012-11-19,2071,1,2071
SO50443,417,131,2012-11-07,2012-11-14,2012-11-19,2049,1,2049
SO50444,3439,141,2012-11-07,2012-11-14,2012-11-19,1000,1,1000
SO50445,15616,140,2012-11-07,2012-11-14,2012-11-19,1000,1,1000
SO50446,14128,140,2012-11-07,2012-11-14,2012-11-19,1000,1,1000
SO50447,4727,131,2012-11-07,2012-11-14,2012-11-19,2049,1,2049
SO50448,4220,129,2012-11-07,2012-11-14,2012-11-19,2049,1,2049
SO50449,4436,126,2012-11-07,2012-11-14,2012-11-19,2071,1,2071
SO50450,5417,54,2012-11-08,2012-11-15,2012-11-20,2443,1,2443
SO50451,16273,130,2012-11-08,2012-11-15,2012-11-20,2049,1,2049
SO50452,16281,130,2012-11-08,2012-11-15,2012-11-20,2049,1,2049
SO50453,6780,137,2012-11-08,2012-11-15,2012-11-20,1000,1,1000
SO50454,8494,141,2012-11-08,2012-11-15,2012-11-20,1000,1,1000
SO50455,8481,46,2012-11-08,2012-11-15,2012-11-20,783,1,783
SO50456,4724,130,2012-11-08,2012-11-15,2012-11-20,2049,1,2049
SO50457,4228,129,2012-11-08,2012-11-15,2012-11-20,2049,1,2049
SO50458,4439,127,2012-11-08,2012-11-15,2012-11-20,2071,1,2071
SO50459,13459,55,2012-11-08,2012-11-15,2012-11-20,2443,1,2443
SO50460,16353,43,2012-11-08,2012-11-15,2012-11-20,783,1,783
SO50461,16356,48,2012-11-08,2012-11-15,2012-11-20,783,1,783
SO50462,13365,132,2012-11-08,2012-11-15,2012-11-20,2182,1,2182
SO50463,7167,56,2012-11-09,2012-11-16,2012-11-21,2443,1,2443
SO50464,8500,137,2012-11-09,2012-11-16,2012-11-21,1000,1,1000
SO50465,8295,137,2012-11-09,2012-11-16,2012-11-21,1000,1,1000
SO50466,10106,43,2012-11-09,2012-11-16,2012-11-21,783,1,783
SO50467,4222,128,2012-11-09,2012-11-16,2012-11-21,2071,1,2071
SO50468,16347,44,2012-11-09,2012-11-16,2012-11-21,783,1,783
SO50469,16349,38,2012-11-09,2012-11-16,2012-11-21,783,1,783
SO50470,16371,47,2012-11-09,2012-11-16,2012-11-21,783,1,783
SO50471,1808,126,2012-11-09,2012-11-16,2012-11-21,2071,1,2071
SO50472,16289,129,2012-11-10,2012-11-17,2012-11-22,2049,1,2049
SO50473,6828,137,2012-11-10,2012-11-17,2012-11-22,1000,1,1000
SO50474,16270,131,2012-11-10,2012-11-17,2012-11-22,2049,1,2049
SO50475,8912,137,2012-11-10,2012-11-17,2012-11-22,1000,1,1000
SO50476,9981,48,2012-11-10,2012-11-17,2012-11-22,783,1,783
SO50477,2253,128,2012-11-10,2012-11-17,2012-11-22,2071,1,2071
SO50478,4894,47,2012-11-10,2012-11-17,2012-11-22,783,1,783
SO50479,3450,139,2012-11-10,2012-11-17,2012-11-22,1000,1,1000
SO50480,14139,138,2012-11-10,2012-11-17,2012-11-22,1000,1,1000
SO50481,4263,127,2012-11-10,2012-11-17,2012-11-22,2071,1,2071
SO50482,16355,40,2012-11-10,2012-11-17,2012-11-22,783,1,783
SO50483,4579,126,2012-11-10,2012-11-17,2012-11-22,2071,1,2071
SO50484,7029,134,2012-11-11,2012-11-18,2012-11-23,2182,1,2182
SO50485,16447,130,2012-11-11,2012-11-18,2012-11-23,2049,1,2049
SO50486,3449,137,2012-11-11,2012-11-18,2012-11-23,1000,1,1000
SO50487,14214,138,2012-11-11,2012-11-18,2012-11-23,1000,1,1000
SO50488,14219,141,2012-11-11,2012-11-18,2012-11-23,1000,1,1000
SO50489,4718,131,2012-11-11,2012-11-18,2012-11-23,2049,1,2049
SO50490,4227,126,2012-11-11,2012-11-18,2012-11-23,2071,1,2071
SO50491,4645,128,2012-11-11,2012-11-18,2012-11-23,2071,1,2071
SO50492,13363,56,2012-11-11,2012-11-18,2012-11-23,2443,1,2443
SO50493,16454,131,2012-11-12,2012-11-19,2012-11-24,2049,1,2049
SO50494,5433,136,2012-11-12,2012-11-19,2012-11-24,2182,1,2182
SO50495,8476,40,2012-11-12,2012-11-19,2012-11-24,783,1,783
SO50496,3453,137,2012-11-12,2012-11-19,2012-11-24,1000,1,1000
SO50497,3420,141,2012-11-12,2012-11-19,2012-11-24,1000,1,1000
SO50498,3435,141,2012-11-12,2012-11-19,2012-11-24,1000,1,1000
SO50499,4215,126,2012-11-12,2012-11-19,2012-11-24,2071,1,2071
SO50500,4426,127,2012-11-12,2012-11-19,2012-11-24,2071,1,2071
SO50501,7626,135,2012-11-13,2012-11-20,2012-11-25,2182,1,2182
SO50502,5426,134,2012-11-13,2012-11-20,2012-11-25,2182,1,2182
SO50503,8287,141,2012-11-13,2012-11-20,2012-11-25,1000,1,1000
SO50504,1875,128,2012-11-13,2012-11-20,2012-11-25,2071,1,2071
SO50505,411,130,2012-11-13,2012-11-20,2012-11-25,2049,1,2049
SO50506,16343,45,2012-11-13,2012-11-20,2012-11-25,783,1,783
SO50507,16367,44,2012-11-13,2012-11-20,2012-11-25,783,1,783
SO50508,13362,133,2012-11-13,2012-11-20,2012-11-25,2182,1,2182
SO50509,5416,56,2012-11-14,2012-11-21,2012-11-26,2443,1,2443
SO50510,13366,135,2012-11-14,2012-11-21,2012-11-26,2182,1,2182
SO50511,7622,55,2012-11-15,2012-11-22,2012-11-27,2443,1,2443
SO50512,16419,128,2012-11-15,2012-11-22,2012-11-27,2071,1,2071
SO50513,1826,131,2012-11-15,2012-11-22,2012-11-27,2049,1,2049
SO50514,4905,48,2012-11-15,2012-11-22,2012-11-27,783,1,783
SO50515,4216,129,2012-11-15,2012-11-22,2012-11-27,2049,1,2049
SO50516,4647,130,2012-11-15,2012-11-22,2012-11-27,2049,1,2049
SO50517,16424,126,2012-11-15,2012-11-22,2012-11-27,2071,1,2071
SO50518,7137,133,2012-11-16,2012-11-23,2012-11-28,2182,1,2182
SO50519,6935,132,2012-11-16,2012-11-23,2012-11-28,2182,1,2182
SO50520,16265,128,2012-11-16,2012-11-23,2012-11-28,2071,1,2071
SO50521,16280,128,2012-11-16,2012-11-23,2012-11-28,2071,1,2071
SO50522,6781,141,2012-11-16,2012-11-23,2012-11-28,1000,1,1000
SO50523,1861,130,2012-11-16,2012-11-23,2012-11-28,2049,1,2049
SO50524,4915,38,2012-11-16,2012-11-23,2012-11-28,783,1,783
SO50525,3448,140,2012-11-16,2012-11-23,2012-11-28,1000,1,1000
SO50526,16341,38,2012-11-16,2012-11-23,2012-11-28,783,1,783
SO50527,13378,135,2012-11-16,2012-11-23,2012-11-28,2182,1,2182
SO50528,7161,132,2012-11-17,2012-11-24,2012-11-29,2182,1,2182
SO50529,16296,129,2012-11-17,2012-11-24,2012-11-29,2049,1,2049
SO50530,8913,140,2012-11-17,2012-11-24,2012-11-29,1000,1,1000
SO50531,8453,43,2012-11-17,2012-11-24,2012-11-29,783,1,783
SO50532,2916,132,2012-11-17,2012-11-24,2012-11-29,2182,1,2182
SO50533,410,129,2012-11-17,2012-11-24,2012-11-29,2049,1,2049
SO50534,1827,128,2012-11-17,2012-11-24,2012-11-29,2071,1,2071
SO50535,13461,136,2012-11-17,2012-11-24,2012-11-29,2182,1,2182
SO50536,13463,55,2012-11-17,2012-11-24,2012-11-29,2443,1,2443
SO50537,16342,44,2012-11-17,2012-11-24,2012-11-29,783,1,783
SO50538,10615,129,2012-11-18,2012-11-25,2012-11-30,2049,1,2049
SO50539,16262,129,2012-11-18,2012-11-25,2012-11-30,2049,1,2049
SO50540,8507,141,2012-11-18,2012-11-25,2012-11-30,1000,1,1000
SO50541,1807,131,2012-11-18,2012-11-25,2012-11-30,2049,1,2049
SO50542,3443,139,2012-11-18,2012-11-25,2012-11-30,1000,1,1000
SO50543,14222,137,2012-11-18,2012-11-25,2012-11-30,1000,1,1000
SO50544,4723,131,2012-11-18,2012-11-25,2012-11-30,2049,1,2049
SO50545,4588,127,2012-11-18,2012-11-25,2012-11-30,2071,1,2071
